time,[raw] acc (e_r),[raw] acc (e_theta),[raw] acc (e_phi),[raw] w (e_r),[raw] w (e_theta),[raw] w (e_phi),[raw] euler (alpha),[raw] euler (beta),[raw] euler (gamma),delta time,acc (e_r),acc (e_theta),acc (e_phi),w (e_r),w (e_theta),w (e_phi),euler (alpha),euler (beta),euler (gamma),vel (e_r),vel (e_theta),vel (e_phi),acc (x),acc (y),acc (z),vel (x),vel (y),vel (z),pos (x),pos (y),pos (z)
1.37,-0.411,0.01999999999999999,0.163,-0.0226543736908864,0.017366026057343577,0.05649630788705645,5.605823024480587,0.256388867117967,-3.0260518571077686,0.039000000000000146,-0.3083423284735013,0.09300050716713754,0.07954103798650067,-0.04727760099117705,0.006739932286123429,0.04600227872180723,5.603074130908697,0.25281094215137867,-3.029280716223958,-0.03980862686891018,0.2292086002216399,-0.039013292468184316,-0.3086388874799098,0.12056473809147107,-0.016032580886241543,-0.060960547649722474,0.17203428646957375,-0.01634704196017035,-0.00774905731916159,0.059588672678203676,-0.007410578061098861
1.41,-0.311,0.15,-0.007000000000000001,-0.03138101995085805,-0.047036623341247176,0.05544911033585985,5.60791741958298,0.2541199390903744,-3.0260518571077686,0.039999999999999813,-0.23643637447969607,0.09829076941653862,0.03106888073932687,-0.05684868324910611,-0.0026478056717033713,0.04737336787652402,5.604688560466791,0.25359634031477607,-3.0276662866658635,-0.05105966606525383,0.23281166633018796,-0.036570012510050806,-0.24569385259837973,0.07499636205487295,0.023207463323095548,-0.07307642779442086,0.1776431668152917,-0.007335152291919227,-0.010354216227425616,0.06654675290620077,-0.008706728117493054
1.448,0.039,0.13999999999999999,-0.05700000000000001,-0.08164650240829475,-0.04267330021126135,0.043406338497098976,5.610186347610573,0.25202554398798116,-3.023782929080176,0.038000000000000034,-0.11707552260940615,0.058341359527778164,-0.00029120040626909663,-0.06227341321339458,-0.011972284790695956,0.04641012788465973,5.606870222031784,0.2541635723216742,-3.02574642448867,-0.057762157227307764,0.2363110596346377,-0.03631449898135972,-0.12364295496486025,0.031342051430578104,0.02899262877305522,-0.07948071471820031,0.17796837374348576,-0.015001237544674213,-0.013362510772633611,0.07337228365314037,-0.008200146125900433
1.488,-0.091,-0.11000000000000001,0.073,-0.08164650240829475,0.011955505376161156,0.0641757565958315,5.612280742712966,0.25202554398798116,-3.0216885339777826,0.040000000000000036,-0.09314684063340314,-0.04539832943195805,-0.00592330405184441,-0.06282835782202366,-0.01597602204646457,0.04331365934663485,5.609051883596776,0.2536399735460759,-3.024393794318374,-0.06133495344284917,0.23643825414084216,-0.036283380199235084,-0.04152431170204467,0.09494352202951734,0.005821248009643763,-0.08310281196147115,0.18149364419981992,-0.005461265474793619,-0.016524279753333555,0.08047240081985861,-0.009652190135163528
1.528,-0.231,-0.15,-0.027000000000000003,-0.11323696186939211,-0.037262779530078935,0.01722639971718403,5.615596868291755,0.25202554398798116,-3.0183724083989936,0.040000000000000036,-0.07548100844109995,-0.10892238723785032,-0.06471408669387933,-0.05705620364411107,-0.01320775352238615,0.038957573223220666,5.611495344549569,0.2525491427635795,-3.0224739321411804,-0.06529740914176269,0.23321540169546565,-0.03749714569212674,0.024593467258210138,0.13848499838230835,0.04434465790568182,-0.08301600451173137,0.1852963889158985,-0.01371294049511005,-0.019961283666977834,0.08789547484592257,-0.00887426932508655
1.568,0.149,-0.13999999999999999,-0.27699999999999997,-0.025970499269675623,-0.08194320838113378,0.029269171555944908,5.616644065842952,0.24870941840919197,-3.017325210847797,0.040000000000000036,-0.00214118902160175,-0.08375138007741492,-0.12043420651334115,-0.046100307859366425,-0.005545422613120802,0.034063110566656465,5.613677006114561,0.25119651259328385,-3.0202922705761877,-0.06663111428844123,0.22890706402803182,-0.04141956496377779,0.07865414288854794,0.07911099420791781,0.09527986595130486,-0.08129609595854656,0.19120023766337552,-0.0017482022003446045,-0.0231437854328928,0.09532412665354915,-0.010479673197237907
1.607,0.059,0.06,-0.027000000000000003,0.020978857608971842,0.09817477042468103,0.07185520530460655,5.619960191421741,0.2509783464367846,-3.01941960595019,0.038999999999999924,-0.02590999836360197,-0.02379947829273813,-0.0828160436394382,-0.033559626588296185,0.002637840818768323,0.029002841690417867,5.616120467067354,0.25093471320548477,-3.019201439793691,-0.06676127653116556,0.22702846548674202,-0.04577685289411525,0.01510875775634508,0.04443286613069968,0.07677034657189655,-0.07834714863945219,0.1919025713431318,-0.007110703895064931,-0.026369054625295957,0.10292962654340562,-0.009242647267891882
1.652,-0.271,-0.010000000000000009,-0.007000000000000001,-0.0718726585971265,0.029408797896104455,-0.023090706003884978,5.621007388972938,0.2530727415391778,-3.0183724083989936,0.04499999999999993,-0.12316973639259043,-0.003164328279900135,-0.035103972717858895,-0.022669844252751706,0.006869582577552957,0.024172117416939354,5.6183021286323465,0.2511965125932839,-3.0183724083989936,-0.07006917302217185,0.22652511944640139,-0.04806471164901546,-0.08327446291681992,0.08496781981099033,0.047528089163584496,-0.08083520566653862,0.19598655545704757,0.004455796375002983,-0.02979935677372941,0.11150042190815793,-0.010829925500062365
1.693,-0.121,-0.07,-0.037000000000000005,-0.0008377580409572782,-0.021903882112528833,0.024905848425959082,5.621007388972938,0.2530727415391778,-3.017325210847797,0.04100000000000015,-0.1499591188623007,0.029439017031852414,-0.02080230169250144,-0.015175715114076706,0.005932602890923902,0.019879587881885426,5.619654758802643,0.25145831198108304,-3.0181106090111944,-0.07618242107841863,0.22685599500777556,-0.049355464743631054,-0.1268110915913895,0.07529863318475652,0.045124180872043326,-0.08453638996532367,0.19845208777459433,-0.0025979868581440958,-0.03332992486139382,0.11975262146910304,-0.009131212261016064
1.732,-0.111,0.2,-0.047,0.02307325271136504,0.006370451769779303,0.03467969223712733,5.622229119449334,0.25202554398798116,-3.0183724083989936,0.038999999999999924,-0.1471123560495904,0.1079111381437777,0.01829935434704915,-0.012383521475149767,0.0024554921156983924,0.015956728977188164,5.621051022204237,0.25228734337578035,-3.0183724083989936,-0.08165527644327944,0.22941696290725253,-0.04943426739248334,-0.18116358826332088,0.008714072811382166,0.026935935663378548,-0.09105882396040443,0.20130339126826577,0.007869272943773082,-0.03659301757530366,0.1273781793383254,-0.01080671981580586
1.771,-0.241,0.15,0.17300000000000001,0.0012566370614359172,-8.726646259971648e-05,0.012863076587198208,5.62327631700053,0.25202554398798116,-3.01941960595019,0.038999999999999924,-0.13740978616908808,0.15299539283357583,0.07816950869888142,-0.015433333031948104,0.0001762341767856685,0.012191656219370316,5.621880053598935,0.2525491427635795,-3.0183724083989936,-0.08756805935840536,0.23483902151950256,-0.04765812462650156,-0.21551624493642477,-0.03916391770974692,-0.020455986206642157,-0.09840715192987792,0.19937497086196132,-0.0008766316729981996,-0.04044324975197246,0.13539214957732804,-0.008767180108844714
1.811,-0.011,0.15,0.083,-0.03574434308084387,-0.032899456400093105,-0.007906341511534314,5.62327631700053,0.2509783464367846,-3.0183724083989936,0.040000000000000036,-0.09309034753050664,0.16914798137343381,0.08464430536297529,-0.02427653917727035,0.0011671308387502547,0.00912644233398551,5.622447285605833,0.25202554398798116,-3.0183724083989936,-0.09203699664283681,0.24114320298317685,-0.04393957122078058,-0.19281081624447113,-0.08048069584878824,-0.028077705947499434,-0.10733746634124709,0.19826606702245167,0.006758382375196988,-0.044393432473510186,0.1431385762757877,-0.010660731107292808
1.851,-0.061,0.21,0.043,-0.017243853009703977,0.01090830782496456,-0.00895353906273091,5.622229119449334,0.24975661596038856,-3.017325210847797,0.040000000000000036,-0.08419884373281877,0.18476163111129837,0.05654747917524623,-0.03725593689717603,0.004821978341946072,0.007896884168948709,5.622752718224932,0.2511965125932839,-3.0183724083989936,-0.09548765962539116,0.24836367417868402,-0.04134753516882117,-0.18824923177235997,-0.09478197209463839,0.0015898178806159763,-0.11407393515236686,0.19329672188596747,-0.0026256582345451866,-0.049000995784602236,0.15120196238849787,-0.008453430247601453
1.891,-0.161,0.21,0.033,-0.047787114919604745,0.030455995447301053,0.0477696616270848,5.624323514551727,0.2509783464367846,-3.016103480371401,0.040000000000000036,-0.10532932290864877,0.1698381779395972,0.03760573303358872,-0.05161345793264309,0.008206373552623844,0.009538695592672784,5.62327631700053,0.25093471320548477,-3.0178051763920952,-0.09917319724777589,0.2555169720999532,-0.03929370515281325,-0.19080437216106244,-0.0678303919962619,0.01860627832443828,-0.12249229454784676,0.1912335473394703,0.006716886960522358,-0.053541772493491006,0.15864106296786493,-0.010621095955325626
1.931,-0.081,0.07999999999999999,0.043,-0.10119419003063122,0.0032288591161895096,-0.05049237526019595,5.624323514551727,0.2509783464367846,-3.012961887717811,0.040000000000000036,-0.10735028520477613,0.12700377972046556,0.019674866470925794,-0.0641497843200616,0.007501627979600458,0.014606559554605478,5.623538116388329,0.25067291381768564,-3.016190746834001,-0.10365921189968703,0.2615785824798861,-0.038325598131747476,-0.16245844950041793,-0.03163692466002672,0.0254460478553357,-0.12892627075126056,0.18799351568943795,-0.001272845180762455,-0.0587739209058691,0.16648495474760838,-0.008147176321911028
1.974,-0.07100000000000001,0.13,-0.027000000000000003,-0.060877084309562214,0.0402298392584693,0.04235914094590238,5.624323514551727,0.25202554398798116,-3.009645762139022,0.04299999999999993,-0.13241773075300511,0.08544215370621751,-0.003339510377807639,-0.07223671766953425,0.0006958921590532654,0.022700787398735246,5.623799915776129,0.25093471320548477,-3.0140090852690076,-0.10842837035291523,0.2659913400089161,-0.037771827951825175,-0.15125692557825987,0.01885395741774459,0.040147728847325405,-0.13617329037108244,0.18889174379121185,0.00895895046693703,-0.06426756953336013,0.17429927605838136,-0.010473092112134168
2.014,-0.271,0.01999999999999999,-0.037000000000000005,-0.11864748255057453,0.03377212102609028,0.043406338497098976,5.6265924425793195,0.2541199390903744,-3.007376834111429,0.039999999999999813,-0.16345369135277862,0.03904753084910645,-0.004834710673187944,-0.07532362921641424,-0.009178550940865924,0.031695225407502206,5.624890746558625,0.2520255439879812,-3.0115219910849156,-0.1146760552015039,0.2686916710042411,-0.038281332730728306,-0.1471410652601916,0.07408593650858779,0.03355553956199055,-0.141593694898947,0.18951794657991364,0.0017575016727910291,-0.07003841794492267,0.18215768988549147,-0.007647146684020569
2.053,-0.211,-0.07,0.083,-0.08269369995949134,-0.09398598021989464,0.018273597268380633,5.627639640130516,0.2509783464367846,-3.0030135109814435,0.039000000000000146,-0.06797862239671201,0.042522115662906354,-0.006430368889858679,-0.07394516233665427,-0.013545890995782173,0.03801354762136275,5.625719777953323,0.25202554398798116,-3.008249498737426,-0.1196975004463693,0.2697468047000953,-0.03815406191574902,-0.07566959004067426,0.011287787061401393,0.024844960732445406,-0.14693606965985115,0.19319348997449792,0.011587056643280967,-0.07544885619970654,0.18930989647583876,-0.0101109559784899
2.093,0.319,0.19,-0.107,0.01556833692778942,-0.12452924212979541,0.10117673673811128,5.630955765709305,0.24661502330679877,-3.0042352414578395,0.040000000000000036,0.09349280399210745,0.11372636196025673,-0.033418622618777656,-0.0622537588301713,-0.0038041886791714344,0.03915152663494012,5.627377840742716,0.25093471320548477,-3.0060678371724334,-0.11909203028402604,0.27296730312580797,-0.03913309005258195,0.012897453729666265,-0.1415825964839508,0.050787972994717115,-0.14729321828227207,0.18915220975624572,0.004182124677260439,-0.08158264982089747,0.19731828138308458,-0.006957808885668904
2.132,0.179,0.22999999999999998,-0.077,-0.08810422064067376,0.029408797896104455,0.07936012108818216,5.6353190888392914,0.24539329283040273,-3.0042352414578395,0.039000000000000146,0.07833562610494403,0.1201358085441401,0.010982347998383876,-0.016000944536711973,0.01991878823242542,0.03760834417234592,5.630126734314608,0.24927665041609015,-3.004715207002138,-0.11468521273158602,0.2778524538279968,-0.03986028141983336,-0.013156473968017886,-0.14276523684104592,0.011605564260923283,-0.14744670427397366,0.18405640590629915,0.014746510474314868,-0.08708216950669309,0.20424208711839292,-0.009545101263880557
2.173,-0.191,-0.04000000000000001,0.15300000000000002,-0.23436281195779857,0.1144063324682283,-0.07108726043372904,5.6353190888392914,0.24870941840919197,-2.9965557927490645,0.040999999999999925,-0.10121955234164337,0.022254438287202857,0.24468693488810056,0.10930584725737064,0.045214853078177866,0.04202515135134459,5.632308395879601,0.24792402024579452,-3.0020099466615466,-0.11514430127463905,0.28112834343253174,-0.03554809137437212,-0.15117889642014276,0.013405726040583918,-0.218122859166956,-0.14994623479579294,0.17992980481917012,0.002393748037526537,-0.09341139741514541,0.21204954828058126,-0.006084460829550902
2.212,-0.151,-0.06,0.323,-0.14709634935808208,0.07845254987714512,0.008499753457212385,5.6340973583628955,0.25202554398798116,-2.987829146489093,0.039000000000000146,-0.41348813661489947,-0.08644480868598378,1.0305427532972251,0.3536074395001181,0.053864014201238965,0.06117298478666279,5.633922825437695,0.24818581963359368,-2.998213855538459,-0.12422198816000657,0.2796265574860329,-0.013612650503602086,-0.5217495177002314,0.18256413911745206,-0.9669081064565148,-0.16229850633596687,0.18508479150995544,-0.008962669137088047,-0.09919916646205847,0.21875938519859436,-0.009324517428778342
2.253,-0.661,-0.22,1.763,0.10388199707870249,0.2627593188877463,-0.019774580425095754,5.636366286390488,0.25970499269675623,-2.991145272067882,0.040999999999999925,-1.1162901659510929,-0.17033154854108934,3.089113044008447,0.7103713080500048,0.03493339841828442,0.09416248798483591,5.635275455607991,0.25145831198108304,-2.9949413631909696,-0.15410108879632017,0.27441470741325286,0.06574110000465344,-1.5311355075593331,0.3922487425390335,-2.884354512045672,-0.20111362729383617,0.19532732925521948,-0.09230015878239045,-0.10678180751902008,0.22693435220582953,-0.007823190310330588
2.293,-2.711,-0.21732954499999999,7.503,1.8361212796830746,-0.011082840750163993,0.3106162469774308,5.6353190888392914,0.26616271092913524,-3.030415180237754,0.040000000000000036,-2.019184686025039,-0.21793564823852543,5.9499671805021155,1.1093618018054516,-0.003925993657209404,0.12789886325071886,5.635275455607991,0.2566506665057662,-3.0014863478859484,-0.2168066029021862,0.26636320532359187,0.2457929777830883,-2.940389596866994,0.6274691565030567,-5.521512806140829,-0.29091071973414806,0.21705324371685672,-0.250790099879082,-0.11613453978056548,0.23472521941489122,-0.0177344576366936
2.337,-2.581,-0.24289438500000002,8.213,1.9090760424164377,-0.20952677670191927,0.2495297231576293,5.6374134839416845,0.2607521902479528,-3.1066860685499065,0.04400000000000004,-2.462912470901389,-0.24393470919741567,7.904258778555059,1.4535493431531972,-0.036562345535995265,0.147042695864512,5.6357990543835905,0.2596613594654563,-3.029018916836159,-0.3191130649112398,0.25631084805003224,0.5593389436354563,-3.785973705578692,0.8635879978259385,-7.315966627228098,-0.4432641273838933,0.24867713985300632,-0.5502852438055907,-0.13241371665604582,0.24537606129681735,-0.03146669309505096
2.378,-2.461,-0.26845922499999997,8.913,1.9178026886764092,-0.22593287167066597,0.13067280109681545,5.6340973583628955,0.25202554398798116,3.1002283503175274,0.040999999999999925,-2.5027665538131227,-0.2685701468208799,8.844331065114638,1.680617297492221,-0.033086253988509604,0.14669909721697638,5.63579905438359,0.2596613594654563,-3.0778008694294003,-0.41996270595722185,0.2456987225025206,0.9004247338515066,-4.043705123808457,1.2052622278393308,-8.170309306864082,-0.6033066535989854,0.2913713476964205,-0.8567101436447704,-0.15360786250580344,0.2559448037184246,-0.06399995425315674
2.417,-2.481,-0.29402406400000003,9.503,1.8808017085341293,-0.10149089600347025,0.09140289292694304,5.6286868376817125,0.24539329283040273,3.0248301266313726,0.0389999999999997,-2.4930612741457487,-0.29402784298900364,9.46246887023246,1.790527138300688,0.020726242142890795,0.1341405455152382,5.633879192206396,0.256083434498868,-3.1446033465494834,-0.518654312449156,0.2348477028776995,1.2615588816343122,-4.145777940055608,1.7677564028406068,-8.690666636178186,-0.7644476656927844,0.34743554547014166,-1.1985453804315953,-0.1804786208337587,0.26879793256026346,-0.10004260816949909
2.457,-2.501,-0.31958890399999995,10.023,1.8425789979154537,0.09817477042468103,0.10990338299808293,5.62327631700053,0.24539329283040273,2.9529225614492063,0.040000000000000036,-2.523833201673864,-0.3195889037534628,9.97209335668996,1.8237948065534435,0.11477875691768384,0.11973647855400499,5.630868499246706,0.25089107997418486,-3.21956523792264,-0.6174543490335107,0.2224521533977399,1.6469074548472245,-4.230663421249045,2.497993424247408,-9.043010166992833,-0.9306592129034286,0.433662989230975,-1.5413522821605374,-0.21417510374969695,0.283836672072814,-0.1589260794140837
2.497,-2.5709999999999997,-0.345153743,10.433,1.8022618921943845,0.2912081856952539,0.11653563415566139,5.619960191421741,0.2530727415391778,2.8808404633418405,0.040000000000000036,-2.598581863896909,-0.34515374324653714,10.38922137162978,1.825521816756888,0.2216729850469528,0.10895161065253328,5.626505176116719,0.2489712177969911,-3.2934799317445993,-0.7211473250456644,0.20928054019437425,2.058093063882607,-4.350438793042599,3.2929547403404618,-9.2215948135146,-1.1033659379340433,0.5481380100057511,-1.9196694086671173,-0.255017960236966,0.3038676060589274,-0.22382426040604403
2.536,-2.701,-0.37071858299999993,10.753,1.7760819534144696,0.43519784898478614,0.09803514408452149,5.6178657963193475,0.26616271092913524,2.8089328981596737,0.039000000000000146,-2.720069303830332,-0.3707185827580285,10.720654257433514,1.8263845031939074,0.3116380959575419,0.10205315663915532,5.6224472856058325,0.2525055095322796,-3.3663037947840633,-0.8232920904295004,0.19520205363864213,2.466278425358981,-4.537554883272054,4.118862903577937,-9.214890181412525,-1.2751279326151643,0.6936733735289156,-2.267362109676473,-0.30121373657605033,0.32746172094794485,-0.3099348282756844
2.576,-2.871,-0.396283422,11.023,1.7814924740956521,0.48528879851702333,0.08372344421816798,5.614549670740558,0.28256880589788197,2.738072530528704,0.040000000000000036,-2.8754127334962356,-0.39628342230052827,10.970702454634377,1.841049241616732,0.3653039156343574,0.09753966568007377,5.618912993870544,0.2617993877991494,-3.43799319380973,-0.9365707194490753,0.17997672619844418,2.904147386693286,-4.790304963415523,4.936221732967622,-9.025965025819566,-1.462843323152606,0.873963492683898,-2.6451820447127212,-0.35608289763223633,0.3592338860815916,-0.4035842914803694
2.615,-3.0509999999999997,-0.42184826200000003,11.173,1.841531800364257,0.4547455366071226,0.09576621605692887,5.611233545161769,0.29670597283903605,2.663896037318945,0.039000000000000146,-3.0388253498323494,-0.42184826200000003,11.131326293699402,1.8723109988112303,0.37920165980706977,0.09417547860179382,5.615902300910855,0.27462755780130776,-3.5102498248422953,-1.0504496375713035,0.16391270923253445,3.331649963321714,-5.0649729474185765,5.716576288029781,-8.659425217922575,-1.653674683768291,1.0826151671731588,-2.9782606880033344,-0.4166931704229111,0.3967484762856668,-0.5180783007772872
2.659,-3.201,-0.44741310199999995,11.253,1.9178026886764092,0.3784746482949704,0.10780898789568974,5.60791741958298,0.3087487446777969,2.5874506160815938,0.043999999999999595,-3.185577910391957,-0.44741310169947174,11.198532592200058,1.9154457340924251,0.3637700541313632,0.09167408573598318,5.612891607951164,0.28854655858596256,-3.583597286657357,-1.18908326293182,0.14487779394667039,3.827145706422223,-5.3133366108936615,6.427802628615282,-8.136769921302925,-1.8837497463506114,1.3499850393501127,-3.3602830820023346,-0.4945808788555208,0.45069355533163524,-0.652648227826997
2.7,-3.3209999999999997,-0.472977941,11.203,1.982205338075,0.30098202950642217,0.08599237224576063,5.602506898901797,0.31747539093776855,2.507863602190652,0.04100000000000037,-3.3027955591259848,-0.47297794124197146,11.178811142816645,1.962803373728201,0.3364126839682052,0.09175974567363007,5.609051883596776,0.30137472858812087,-3.6588646106496125,-1.3205420929721012,0.12593378903992664,4.282249285021496,-5.500314159262768,7.056590389244524,-7.486592110759124,-2.1040049441527993,1.6264717385437824,-3.669258364672853,-0.5762222392023266,0.5110815026234217,-0.8019782505106109
2.742,-3.401,-0.49854278099999993,11.123,2.0281074974024507,0.2627593188877463,0.05876523591464908,3.3848915513178026,0.3249803067213442,2.407507170200978,0.041999999999999815,-3.3911865134164865,-0.4985427807534628,11.08167323091514,2.007972506732441,0.31352750074889485,0.09876818190598949,5.0516373537410875,0.3119776037939864,-3.7415059507315442,-1.462885187003902,0.10560357912332817,4.753877455723489,-4.0280280018138,8.616729952056978,-6.639211385377671,-2.316900839912634,1.9492917490465538,-3.978443786984144,-0.6692559197611543,0.5865312655716612,-0.9574056616656741
2.784,-3.451,-0.52410762,10.993,2.0553346337335623,0.2563016006553673,0.07621852843459237,3.3379421944391554,0.32934362985133,2.34537344882998,0.041999999999999815,-3.4700565514438884,-0.5241076202465371,10.873424017326908,2.0481248189272856,0.30488810705677427,0.11832696236005831,4.4833145160604335,0.3201370180470599,-3.8211365978537852,-1.6052684672714015,0.08405619545689379,5.2115542781947495,-2.1894138517359782,9.279001095321174,-6.297137189807432,-2.437230704408353,2.3377068966428896,-4.234026412461932,-0.7695459853172893,0.6757403414626414,-1.1354170894616085
2.824,-3.561,-0.54967246,10.533,2.090241218773449,0.2856231320888721,0.11217231102567557,3.282266191300536,0.3337069529813158,2.2612485788838534,0.040000000000000036,-3.555965016883659,-0.5496724597580286,10.537047613714858,2.0841873063772485,0.3118044157414286,0.15377364063039214,3.901901708989823,0.32637657012293964,-3.9026871071532203,-1.747415983825566,0.06266086100508567,5.644112538022423,-0.5787978868547197,9.023475092121028,-6.497560287989234,-2.501845896943802,2.6973702187749224,-4.50230883016045,-0.8682249400458013,0.7773317414329811,-1.3044197334458938
2.863,-3.671,-0.575237299,10.123,2.1153739600021675,0.3217514476051547,0.16889551171549128,3.224495793059524,0.33597588100890846,2.1532126981854045,0.039000000000000146,-3.626651599597907,-0.5752372993005284,10.146739931615278,2.1197529898962433,0.3279729203473648,0.20166778257411488,3.3073989325292548,0.3310016926407246,-3.9913498331545325,-1.8859371396724665,0.04064911709323889,6.0435134389532426,0.17494328590810948,8.124646114747556,-7.099250057016003,-2.495022551494919,3.0424788345451574,-4.752347912529249,-0.9662322381995925,0.8884060515734942,-1.4906865585960745
