time,[raw] acc (e_r),[raw] acc (e_theta),[raw] acc (e_phi),[raw] w (e_r),[raw] w (e_theta),[raw] w (e_phi),[raw] euler (alpha),[raw] euler (beta),[raw] euler (gamma),delta time,acc (e_r),acc (e_theta),acc (e_phi),w (e_r),w (e_theta),w (e_phi),euler (alpha),euler (beta),euler (gamma),vel (e_r),vel (e_theta),vel (e_phi),acc (x),acc (y),acc (z),vel (x),vel (y),vel (z),pos (x),pos (y),pos (z)
1.088,-6.611000000000001,6.48,0.863,-0.7459188157173365,-9.327824920821095,5.276077968901299,4.674166269766014,0.6293657282691553,1.8184585476528918,0.037000000000000144,-6.046539024657026,6.28452548171386,0.5603319025259265,-0.8736810870149554,-7.975867306136918,4.613191426964303,-1.0155634585042004,0.7908523173099306,1.1590295230181344,-1.1371351361817301,0.5690643096473603,-0.8069135687194435,-6.395477126899458,-5.925579435169824,-0.5960261947245358,-0.8601805206570503,-0.4064488217003723,-1.1538018458953994,-0.0740000476838433,-0.012272188921583946,-0.12196898670029901
1.127,-4.061,7.510000000000001,2.953,-0.6935589381575067,-9.340914890211053,5.380797724020959,4.223696789826278,0.3960152072775134,1.9580848878124384,0.038999999999999924,-3.816814249778178,7.177127405223329,2.5564648236222545,-1.0568542992066328,-5.792144371478532,3.5891818242425444,-1.4017175555079457,0.7014041931452211,1.5375478045444044,-1.3333019348784299,0.8330277201557365,-0.7488441866726946,-7.545006269116005,-3.1100189474911106,2.452632004150222,-1.139567517576205,-0.5837879132788648,-1.1129664862496482,-0.11265043452883183,-0.03211316663761678,-0.16626220690422355
1.164,-0.701,7.86,4.043,-0.650972904408845,-9.314734951431138,5.470333114648268,3.482979055279884,0.05235987755982989,2.039766296805773,0.03699999999999992,-2.0366142686102373,7.297257969051898,4.549718908861411,-1.4361877667855987,-1.8631689328909495,1.6945988211965792,-1.9032379160685164,0.48515789882312377,1.8197675445918877,-1.4355742437778267,1.1040792938680237,-0.6153200912736476,-7.63553277234592,2.144610841327867,3.8983326329778123,-1.4193782788817113,-0.6173420595213588,-0.990676116863662,-0.16023948240714103,-0.05468062572289225,-0.2056329320743268
1.201,2.009,7.69,4.003,-0.6150191218177619,-9.24596897890256,5.520424064180505,2.6921703712012532,-0.3000220984178253,2.036624704152183,0.037000000000000144,-3.862445508162833,5.96865027909697,7.978884779732052,-2.010651887436753,3.437062786302111,-0.8880224399249483,-2.514932185661229,0.19442967867216837,1.9632336091058216,-1.528485775811141,1.3551570380689142,-0.39445540872749446,-1.9063016004340676,9.88226004022509,3.593441872562336,-1.6328199314030547,-0.3944628049629698,-0.8460804985432876,-0.21686587482440728,-0.07463380043231979,-0.2392971414819438
1.239,-15.241,1.89,22.953000000000003,-4.034817258175451,26.329251697423054,-13.257049759250888,3.807086697375231,0.1799434458806154,2.1608921468941795,0.038000000000000034,-8.386483023489129,3.5211807745444665,8.523478576548104,-2.673937539052305,8.65822090657624,-3.4481800698846268,-2.7317020787589246,0.08207410807503335,2.0488420089161434,-1.761090240450743,1.5364883495157056,-0.05162323903970145,5.568621575216692,11.023464511309022,1.689728532962953,-1.5361353414881591,0.04436135128075469,-0.7418824837898497,-0.27886470375689043,-0.0813463777271935,-0.26951081397585824
1.276,-9.790999999999999,2.06,-4.817,-4.0184111632067046,27.643833690025186,-10.52019895919858,5.588369731960643,1.0341075818066403,1.6406094968746698,0.03699999999999992,-9.427858984286292,1.5636390219064678,0.6202003104526654,-3.2693783547309536,12.118776829440932,-5.14208578761455,-2.390533843225333,0.24159720170731508,1.9694731611817013,-2.112098746702934,1.6268361133846825,0.14169796747214725,5.506860579284801,4.780441500021338,6.2077375966365365,-1.311819856513038,0.34172792304367333,-0.6399794614502684,-0.33058822564762325,-0.0733197306233189,-0.2950357175308399
1.315,-6.111000000000001,-1.07,-11.827,-4.005321193816747,9.90465623860522,-5.585280499184614,6.151238415728815,1.0407398329642188,0.7068583470577035,0.038999999999999924,-7.876290597763708,0.6843870499739438,-6.690635248585469,-3.6999905846495347,13.188639867181614,-5.578282619378799,-1.7234690031131006,0.4886921905584123,1.6362461737446838,-2.444468719307313,1.667071815512154,-0.007143913568177673,3.6014335973726976,-5.134623261487597,8.242224168906898,-1.142247040012831,0.3504473193164592,-0.29713741955881456,-0.378992684745087,-0.05882198691331988,-0.31480488654616623
1.351,-8.071,1.5799999999999998,-6.377,-3.9999106731355645,10.138181292522061,-4.927465904107951,0.21607176139689802,0.7951720072086166,0.3686135380212024,0.03600000000000003,-6.725079804491211,1.0072922926239507,-8.276132219511728,-3.988418017757877,12.571671827891041,-4.952077955005516,-0.7716973287692929,0.7624907169650228,1.2192433822119388,-2.7105160820398453,1.693701182275646,-0.2798517348996514,1.7231164600863274,-10.566151572393913,0.35072962317501677,-1.0375847419721627,0.027866942171998865,-0.13962334302753054,-0.4173402091415518,-0.05084979165098559,-0.3201313565373175
1.389,-5.4110000000000005,1.52,-8.817,-4.025043414364283,10.45234055788104,-4.088660665599476,0.4265584691874142,0.5508259119294103,0.3097959422289935,0.038000000000000034,-5.009217628956835,1.7425325689658113,-8.678505382577073,-4.24416615071253,11.37788521886624,-3.6782530293154707,-0.04603305902135045,0.8552113334772214,0.7564693310456423,-2.933257993272686,1.747395421702353,-0.606333386147807,3.2142834317638176,-5.443124934101431,-7.967804569367252,-0.9734984958743826,-0.3016711819669119,-0.2872571351715644,-0.4561610807249663,-0.057280583413134696,-0.32888841046040224
1.428,-2.271,2.4299999999999997,-9.907,-4.09363485396766,10.681327755742696,-3.2357182601498473,0.659908990179056,0.20612338466053032,0.3611086222376268,0.038999999999999924,-2.376129628925853,2.590847879609249,-9.367909475382202,-4.589125129615721,10.196075404398265,-2.0771783095312006,0.2926480823281493,0.648215284190694,0.4365941123863815,-3.0830088514648177,1.8298547710141608,-0.9521429573316078,4.438208064121378,-0.6786179308454727,-8.94192370640645,-0.7926081874540737,-0.39255672691555665,-0.6620208413298412,-0.4907194409613801,-0.07115696272874356,-0.34533816830381053
1.463,0.199,3.5,-9.687,-4.204986860244898,10.82531741903223,-2.371780280412654,0.8574802615048142,-0.12880529879718153,0.5126032013107346,0.03500000000000014,1.0084294848123925,3.7702294993572583,-9.707833923598624,-5.095996347921503,9.016712617252878,-0.4231961523520138,0.5400048705670456,0.35582900125034395,0.38803032594963927,-3.107924802527942,1.9404658668503383,-1.2938972400572777,6.009648804079472,-0.5600989978286157,-8.546578868535203,-0.6445482626293477,-0.4153833813881006,-0.9313944626377004,-0.5156565071599867,-0.08534324717901413,-0.3757243930666838
1.501,3.169,5.510000000000001,-8.777,-6.016813156740212,7.820034980023193,5.450610894100731,0.8475318847684464,-0.3839724354387525,0.686088928958971,0.03799999999999981,6.040900867103019,5.043997981427044,-10.093868440734806,-5.75643998634817,7.678460777887678,0.9267468520678706,0.6978699014099328,0.06104289058850168,0.46739917368408146,-2.980980466962795,2.108683312652382,-1.6621011285441973,8.47094114379419,-4.338369381166016,-8.558170731681166,-0.33907437269584495,-0.4843604202548584,-1.290471008030155,-0.5354084398309237,-0.10213150511421878,-0.41504717032903554
1.541,18.808999999999997,6.220000000000001,-15.077,-6.022223677421394,6.94091263579365,5.764770159459711,0.6490879488166911,-0.7396705369951969,0.9588838910456846,0.040000000000000036,9.997307799662929,5.808757234302821,-8.771034823505286,-6.4837235694523905,6.1971369222250665,1.6547864893337094,0.753502271317252,-0.2615812216426502,0.6296711608882543,-2.644708438341096,2.328649208740016,-2.0584079797167836,8.613858876111253,-8.80942418048266,-7.669051870614499,-0.012176784656392159,-0.7682737085138824,-1.5866525443091566,-0.5414043082716523,-0.12614926965442758,-0.4760016985252528
1.58,5.419,6.140000000000001,-0.567,-8.249787401741758,2.8186194755082425,0.30293679826865577,0.4951499087907913,-0.8367108434060816,1.373399588394338,0.039000000000000146,9.024694894701499,5.8217868300438305,-3.9478599492496285,-7.151193992183659,4.7762191878051805,1.7227889144001363,0.7123125009701857,-0.5222897786593031,0.882743902427432,-2.2570658684983607,2.5574212282086797,-2.3109888225991324,7.248026291550487,-7.689182504468905,-4.3893627448383175,0.321969336677407,-1.1055926726326257,-1.8662501777558809,-0.5364953806017881,-0.16332096683950909,-0.5399824794469787
1.618,7.079,5.32,1.103,-8.192017003500744,2.535003472059164,0.5834112090641446,0.3021164935202184,-0.8531169383748284,1.8053685782629345,0.038000000000000034,7.3485618248894795,5.27109659401582,0.4455102263722447,-7.64974052745107,3.6539063033270542,1.3696280647236811,0.5734715589740368,-0.7033676885537149,1.205935246665482,-1.957949329910977,2.7698740813492044,-2.3709798617670987,7.177181143099703,-4.983021451071696,-2.3752615891231397,0.5630136116336937,-1.341270678694543,-1.9426346027161587,-0.5179988357449549,-0.20978492202058663,-0.6169772585263512
1.654,7.319,4.69,2.863,-8.244376881060575,2.255750791740071,0.8942543488443346,0.009773843811168246,-0.842121364087264,2.2317525145251493,0.03599999999999981,7.263107046300716,4.368568029973998,2.9896316244256056,-7.9289922782160245,2.974671263682005,0.8528497380379878,0.36403204873471723,-0.8179049207158428,1.5923511430570265,-1.692507359313283,2.9441189015801084,-2.305423498509524,7.885812557550829,-4.0748313842856,-1.4087999663239854,0.8622547289972613,-1.4988901447517846,-2.056910027105431,-0.4944761152013294,-0.26135129257762757,-0.6840768796741001
1.691,6.979,3.0,5.043,-8.286788381884037,2.0255418634020192,1.075419525201346,5.96797884426941,-0.8169886228585457,2.541722989679342,0.037000000000000144,9.080254566771856,3.9015019590530198,5.696505325734812,-7.99863590424243,2.768573303728159,0.2738571664520745,0.1229584458030005,-0.83723444218168,1.9880609177154411,-1.4040255376183346,3.093619068520194,-2.14900668324627,10.585216950713491,-4.0756230417340475,-1.2105339268335507,1.1640261327335102,-1.6494859731061322,-2.0544315560315387,-0.45482309182535796,-0.31922123812038194,-0.7657489906451924
1.729,6.699,0.61,6.433,-8.33478493631388,1.6841554617119283,1.2815429098618762,5.327617541712691,-0.7712609964562942,2.9354692689292627,0.038000000000000034,16.17006967194751,6.0910767434881645,10.405820884183433,-7.903172064688317,2.9915869775599266,-0.33651161694078574,-0.23972097276142118,-0.820871980444233,2.3785783378491723,-0.9426338447857981,3.2705020214728107,-1.8506914745466032,17.334734741857982,-9.36187341476982,-4.326173246606642,1.709904614834692,-1.872369272427546,-2.190081788193832,-0.4038413016780299,-0.38609052779149156,-0.839929639632505
1.765,45.769000000000005,20.75,24.963,-7.737009667505823,3.097872155827335,-3.5203814611501225,4.781154952913266,-0.7047639519553103,-3.03477850336774,0.03599999999999981,21.826848188659824,7.643702978898899,14.011906156874202,-7.698285141321421,3.5561749622959993,-0.8721321407056584,-0.6907576847080557,-0.7837837338393535,2.7393378942364,-0.23359260133643556,3.5340179093421353,-1.3981102050141723,18.357849970246903,-17.636123064330434,-9.117429405220406,2.371088582691847,-2.3700157779170907,-2.3899289870135823,-0.3276754249686505,-0.4606796518435135,-0.9283818195609052
1.803,5.348999999999999,-2.87,7.093,-7.1392343986977655,4.908651254771452,-2.0869425464871796,4.637165289623734,-0.5759586531581288,-2.890788840078208,0.038000000000000034,14.96952160038066,2.6161107003716637,12.094649435970426,-7.434704939030051,4.347484304108298,-1.1744146397611024,-1.1047061500498108,-0.7172430561070697,3.0294988823804574,0.5176369852987025,3.7527803252550154,-0.8807053357179977,11.258474821446292,-13.760345284892967,-7.817339666105459,2.9643007883868577,-3.0307455784238577,-2.7920839446123007,-0.22838096392725776,-0.5642529307917075,-1.019677493991315
1.842,3.809,-4.859999999999999,7.693,-7.257044123207383,5.005691561182337,-1.5012100495178828,4.464726759526695,-0.4188790204786391,-2.681349329838888,0.039000000000000146,7.301059600774519,-2.4473764032542213,10.935526565217,-7.148378994544972,5.232947086953054,-1.1744225384392848,-1.4805191712354897,-0.6177156555120932,3.2945271292957963,0.9038117564628712,3.731633677878386,-0.4581217294022343,8.857149902209006,-8.0533155913149,-5.964550897453842,3.295095012995266,-3.402874419455145,-2.9837224266748033,-0.10248277138598491,-0.6906889429262576,-1.1408695312095531
1.879,8.209000000000001,-1.6800000000000002,17.783,-7.37171225506341,5.016687135469901,-0.906750906288614,4.3120104499771905,-0.2792526803190927,-2.4488714734732437,0.03699999999999992,4.325722415651055,-4.845408160634415,12.401341555769438,-6.867043953707448,6.043900657474683,-0.9606643655771832,-1.7344209441693648,-0.4947135764777927,3.5192382704900664,1.1389821535893392,3.6054731513451186,-0.01660679041190738,9.47525390194441,-8.011831126731675,-6.4817630729365,3.6768269092431765,-3.7182966704411924,-3.276259218432094,0.02221522670385756,-0.8216954136946824,-1.2473936650971578
1.918,0.829,-8.57,6.693,-5.879455744608258,9.145438013987688,-0.40269981831265167,1.1552334318950468,-0.07208209810736581,-2.255838058202671,0.038999999999999924,-0.0992760176070086,-8.378684507855038,13.460722366546538,-6.623850934926836,6.5630140200432985,-0.7175899094670559,-1.0701049976290231,-0.3365431130158066,3.713973381781334,1.2092927584835726,3.345065877569323,0.4809238284338617,11.337975267786417,-2.1214575190010603,-10.879016098031363,4.032612642042243,-3.9338330265713184,-3.528694066866702,0.17711989697696148,-0.9723702398513354,-1.3897215440960027
1.955,-10.241,-15.09,24.503,-6.0244926054489865,9.1105314289478,0.21148154546415293,0.5225515780471023,0.11885692206081383,-2.01917141163224,0.037000000000000144,-4.689564416397486,-11.623340908822474,12.925447179013677,-6.447642225600056,6.608069149922934,-0.6270156687361769,-0.5279620987282846,-0.16283921921107097,3.9318777388928257,1.135360761476046,2.976865667624018,0.9858874833898699,3.8761324716420202,-0.12747919491518722,-17.581825820797633,4.4243009201721355,-3.934073254156214,-4.124822513593098,0.3286492614269183,-1.1177994684171177,-1.5193557316331363
1.993,-2.0909999999999997,-10.32,1.873,-6.613541227997073,6.494806478983898,0.11321950857687216,0.2857103985514718,0.18762289458939044,-1.798736327105356,0.038000000000000034,-6.859392771022467,-12.860754266095123,7.385036934322869,-6.334144862806683,6.183922184834069,-0.80504323217824,-0.0019198621771937124,-0.01121374044406357,4.152530989576208,0.8855666453709505,2.4969026358832664,1.3857648390634472,-6.751447397678019,0.5147747941596279,-14.870844123621119,4.277734056733467,-3.9594056112923273,-4.731031303126296,0.5022983910572294,-1.267747799702626,-1.6996100424321172
2.031,-13.561,-15.929999999999998,1.7229999999999999,-6.315788057606841,4.505131131710363,-0.724538532380406,0.10471975511965978,0.20943951023931956,-1.5042992822939125,0.038000000000000034,-8.221821744322218,-13.65674425366048,1.5813312317956727,-6.242123021688085,5.526795106441511,-1.275931229916376,0.5170537909033202,0.11095930719553951,4.388674037371041,0.6242739697084575,2.0050397060837466,1.5438152145991475,-13.987514187654153,2.452458051191604,-7.412187344318131,3.954150083620295,-3.878541599072625,-5.194869449281368,0.6515148330161185,-1.4173691408634945,-1.8771107491879455
2.067,-5.9910000000000005,-13.08,-2.257,-6.2883863883505295,3.7872772103650956,-1.7553299886082572,0.07644542123735164,0.12007865253720987,-1.2337732482347916,0.03600000000000003,-7.3990774481711306,-13.82928544930541,-2.3597902404622113,-6.126101304452124,4.961445038524409,-1.970517828107499,0.2473567882388964,0.15899949485668344,4.644190239863011,0.3044229581309249,1.494627680805585,1.532222938172183,-10.053035606812879,4.782939746620862,-11.297081728027482,3.3824293159719288,-3.775933807357551,-5.421616676430426,0.7924469237828525,-1.554614500766924,-2.080649808584273
2.105,-5.2410000000000005,-13.209999999999999,-5.857,-6.141255132407408,3.7120535196041398,-2.8266130834823766,0.08831366015091306,0.010995574287564275,-1.0494664792241903,0.03799999999999981,-5.5711527506604,-14.070104949859296,-6.273048621099896,-5.9692124592132565,4.701320964043633,-2.746993261672398,0.13879730876484905,0.13203415791337103,4.886616472965024,0.09088974330748023,0.9805559396399972,1.3642937982911632,-6.573384370122057,4.810151050161022,-14.213015164672107,3.2095704788848445,-3.5513965843128577,-6.023457649783466,0.9062299583280267,-1.6950683887169502,-2.283482571989804
2.143,-5.671,-16.1,-11.327,-5.684153401310093,4.184339615193806,-4.184653774459164,0.13857914260834978,-0.19093902016817965,-0.823620874016124,0.03799999999999981,-3.2000405453405376,-14.536690329386108,-10.035063777697282,-5.785998239230413,4.749811030712169,-3.429728418910086,0.10201449477906857,0.037393679223978515,5.130395336237331,-0.11210427582034777,0.4224400034826268,1.0573869904731037,-4.285365137418444,3.585932755133628,-17.05974390667695,2.867758098458817,-3.4262137691271706,-6.50092923614673,1.0342342019624728,-1.8257791303409139,-2.536857244399277
2.181,0.859,-14.459999999999999,-12.647,-5.395126877179831,5.243579938229164,-4.84456276463822,0.21275563581810877,-0.4471533543609473,-0.6054547175168329,0.038000000000000256,1.4906215553036881,-13.569689538384564,-12.965639784354583,-5.5994142319775975,4.931039723522739,-3.860074165815318,0.1290234649536808,-0.12675453692608818,5.355106477431602,-0.12293237279762453,-0.10607376723332229,0.6121605137520758,-1.9046317882825579,2.0875942873356763,-18.613988547580682,2.8850571072491853,-3.282337883777796,-7.303626721410302,1.1287283180743046,-1.9552238562818753,-2.7816727219896937
2.22,8.129000000000001,-11.23,-15.487,-5.4321278573221115,6.201242098798453,-4.9231025809779645,0.2879793265790644,-0.7396705369951969,-0.35238197597765514,0.039000000000000146,7.529594787753693,-10.789203654004242,-15.165838483787365,-5.415303271167451,4.9964685855210185,-3.9517455667994623,0.181906941289109,-0.3416918343091899,5.575454295495886,0.023548220742047793,-0.5979115112362716,0.06669219344015376,0.05646817616700606,1.3796954465631401,-20.029918169864928,2.717165494472636,-3.256063992676245,-7.933422135540397,1.2539575820675941,-2.0799711376395034,-3.097495918837737
2.256,14.849,-7.609999999999999,-19.737,-5.489898255563124,6.18378880627851,-4.3789089202061335,0.34243359924128747,-1.0046115174479362,0.017453292519943295,0.03599999999999959,12.227637266391195,-6.70421139052921,-14.934676674493012,-5.216485555691982,4.749771432772585,-3.728913102873996,0.2454369260617026,-0.595593607243065,5.842184238431918,0.41432510258145966,-0.9058864559390045,-0.49301058405169984,0.09201758430125828,-0.8405500672508177,-20.4154632376444,2.863300134831556,-3.1947716309927405,-8.791227696982594,1.336450268983292,-2.199080034417234,-3.3780303890232
2.295,13.639000000000001,-0.89,-8.877,-5.089694258080824,4.690485098272161,-3.1243662538726094,0.3598868917612308,-1.1278317626387357,0.3991567999311032,0.039000000000000146,14.641919024094953,-2.1989244076551016,-11.318277137984337,-4.978597206015098,4.1321284440373915,-3.321038899432036,0.3007638633499229,-0.8298167928607041,6.147878656918725,0.9192892257253173,-1.0868864745447153,-1.007374984758647,0.6493566184942043,-4.021452603143143,-18.18600323253147,2.7311621171719302,-3.3364847763702583,-9.430152212854791,1.4652518517522242,-2.3221889952319197,-3.755609880997671
2.333,17.459,1.89,-7.597,-4.718811792032029,3.213587485234559,-2.2483855022966552,0.3534291735288517,-1.1814133706749617,0.9709266628844456,0.038000000000000256,15.943761085127523,1.2283601473292511,-7.635393792576631,-4.687607148634271,3.2221808295132632,-2.908899641933078,0.3359322477776086,-1.0133817969392076,6.541974002019045,1.5262424576663927,-1.0916779689189473,-1.3660985073878544,1.6973251291336675,-8.350320264953854,-15.537144635923413,2.9190596889926903,-3.5166470511570553,-10.187795860357912,1.5508369000812694,-2.456375316311426,-4.105209556329356
2.368,16.049,3.51,-4.727,-4.476560091855216,2.1815742985303124,-2.032488273824957,0.3206169835913584,-1.1409217320286933,1.4104005685366177,0.0349999999999997,16.332986519605953,3.3902051939741487,-5.189331233980029,-4.342992832321114,2.1648521424906395,-2.652324334449947,0.3440916620306821,-1.1136945956975817,6.982669638147614,2.0704239225667322,-1.018158857029883,-1.5858951180386318,2.6341840509092798,-12.792055582389608,-11.602305241883176,2.8517314069164996,-3.9386412921461176,-10.555365445332027,1.6751276943770834,-2.581233388574007,-4.4934620184810905
2.406,16.358999999999998,5.050000000000001,-3.047,-4.077403291924113,0.8027641894547918,-2.0553520870260824,0.2869321290278678,-1.084373064264077,1.6067501093859797,0.038000000000000256,16.21667501945379,5.051702684243486,-3.633726399688306,-3.95404533131446,1.0953017993422747,-2.642791633064397,0.33021629447732714,-1.133634982401617,7.379993842364122,2.7126939604940903,-0.8464301440830707,-1.751708496589357,3.896189759408615,-15.273697356917008,-7.2964436989773995,3.1175002769929865,-4.43363508153271,-11.022010671512007,1.763251039017778,-2.745699826079581,-4.877788201727003
2.445,16.209,6.590000000000001,-2.7070000000000003,-3.575621131975743,-0.21720622541069431,-2.37614360354264,0.24102996970041693,-0.998153799215557,1.7474236470967228,0.0389999999999997,15.829448038229796,6.6955058800021785,-2.974656250613677,-3.5417075806115847,0.10803282745129134,-2.8951528370386943,0.3005020639621237,-1.1012154915458223,7.717060554155529,3.31546444890846,-0.6283027977576336,-1.8764553479913402,5.0861808594476425,-16.20815713062645,-3.9593194727613645,3.1516316128659394,-5.096006077776886,-11.127071452984763,1.9123035205444436,-2.9251564259820166,-5.337708672861546
2.481,15.139000000000001,8.280000000000001,-2.847,-3.008389125077586,-0.9479755832207202,-2.8679773867546423,0.21711895894809458,-0.8998917623282764,1.7933258064241737,0.03600000000000003,14.928517492673139,8.670099287493963,-2.960830426013035,-3.1423461777518265,-0.7325325766416511,-3.3571378602387667,0.2664245103169344,-1.030835089459151,7.9226603400404585,3.894792071761242,-0.34376977356497074,-1.98352139263912,6.037964703758533,-16.099895411911703,-3.3367833248993706,3.4938505870388914,-5.635427101284867,-11.356749231396996,2.00308520877119,-3.1251646151654597,-5.713536005494569
2.521,13.709000000000001,10.58,-2.887,-2.494564193290455,-2.0005836550985,-4.090929593627068,0.2214822820780804,-0.7745771220350834,1.7879152857429912,0.040000000000000036,13.395457309718175,11.354982653799643,-3.4042178004559784,-2.8022005040013154,-1.372691604629568,-3.9172774969071416,0.24164083493861493,-0.9392489369607484,8.017039019342052,4.438814950389455,0.04580166388919338,-2.1078119929958876,6.535457861134141,-15.774891728934225,-5.329464130966339,3.606732287282486,-6.316288691191552,-11.415440967462022,2.175555851362476,-3.3568620760121286,-6.199053384316989
